Sentence_id,Text,class_label,y
32504,And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.,Yes,1
13744,"Governor Clinton has to operate under a balanced budget amendment -- he has to do it, that is the law.",Yes,1
3639,"Now, what he doesn't tell you is that he intends to, for the first time in history, tax health benefits.",Yes,1
9277,20 or 25 birds were killed and brought out a migratory bird act to go after them on a criminal basis.,Yes,1
6698,"The way my opponent talks, he said, ""We're going to spend the government's money.",Yes,1
24001,"Right now we have a flat to deteriorating job base and where it appears to be growing, it's minimum-wage jobs.",Yes,1
7822,I have made recommendations on that and I have discussed them previously and I will spell them out further in the campaign.,Yes,1
32160,"But everybody else, the 170 million of us who get health insurance through our employees got big benefits.",Yes,1
1296,The bankruptcies have gone up - uh in an extraordinary degree.,Yes,1
22205,"Seventy percent of my state's money goes to the public schools, and I was really honored when Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s.",Yes,1
32444,Many of her friends took bigger deductions.,Yes,1
17798,"But we have 2,478 specific recommendations from a commission of more than 2,000 business people in this country, through the Grace commission, that we're studying right now -- and we've already implemented 17 percent of them -- that are recommendations as to how to make government more efficient, more economic.",Yes,1
12862,"I've been critical of the Administration's failure to suggest policies which would make it possible for us to establish, for example, closer relations with Poland, particularly after the fifty-five-fifty-six period and the Hungarian revolution.",Yes,1
23146,It's the largest increase in federal government health care ever.,Yes,1
22572,The first president in 72 years to lose jobs.,Yes,1
27528,"And when it comes to tightening sanctions, look, as I said before, we've put in the toughest, most crippling sanctions ever.",Yes,1
26181,"In our economic plan, the $500 child credit can be used for young people, rolled over and over and over, you, of course not this age, but if you have a child two years old, 7 percent interest would be worth about $18,000 by the time that child was ready for college.",Yes,1
1056,"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.",Yes,1
6011,We can offshore drill now.,Yes,1
3938,We had the highest fatalities among U.S. troops this past year than at any time since 2002.,Yes,1
16476,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person.",Yes,1
18039,"I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father -- all believe I would make a stronger commander in chief.",Yes,1
10185,We're starting to see gains in math and science.,Yes,1
19098,We cut the deficit by 60 percent.,Yes,1
9753,"But four years ago, I told the American people and I told you I would cut taxes for middle class families.",Yes,1
32382,She wants amnesty for everybody.,Yes,1
10538,There were some of us -- there were some of us that stood up against it.,Yes,1
8688,"I believe we need incentive for the individual, and for business and industry, and I believe the plan that I have submitted, with detailed backing, and which has been approved by a number of our leading economists in the country, is based on projections.",Yes,1
1465,Under the present administration - Nixon's and Ford's - we've had three times the inflation rate that we experienced under President Johnson and President Kennedy.,Yes,1
2035,"Now, Governor Romney has ruled out revenue.",Yes,1
6517,And so we took the right action and didn't allow contaminated medicine into our country.,Yes,1
12154,"He declared the need for a new tax cut for the oil companies in Texas an emergency need, and so the money was taken away from the CHIP program.",Yes,1
12594,"And yet even though Ambassador Smith and Ambassador Gardner, both Republican Ambassadors, both warned of Castro, the Marxist influences around Castro, the Communist influences around Castro, both of them have testified in the last six weeks, that in spite of their warnings to the American government, nothing was done.",Yes,1
9248,That's why we doubled fuel efficiency standards on cars.,Yes,1
17472,"At the same time, in our Judeo-Christian tradition, we recognize the right of taking a human life in self-defense.",Yes,1
26655,We have concluded with Japan 21 -- about to be 22 -- trade agreements now.,Yes,1
13754,"That's the discipline we need, and I'm working for that -- to protect the American taxpayer against the big spenders.",Yes,1
8151,"Seventeen million Americans, who live over sixty-five on an average Social Security check of about seventy-eight dollars a month, they're not able to sustain themselves individually, but they can sustain themselves through the social security system.",Yes,1
